YEAR,FIPS,PERSONS,FARMS,FARM_CHANGE,FARM_PCT_CHANGE
2002,17115,NA,646,-64,-0.09014084507042254
2002,17117,NA,1214,-94,-0.07186544342507645
2002,17119,NA,1152,-175,-0.13187641296156744
2002,17121,NA,1095,100,0.10050251256281408
2002,17123,NA,454,-66,-0.12692307692307692
2002,17125,NA,443,-72,-0.13980582524271845
2002,17127,NA,434,-14,-0.03125
2002,17129,NA,329,-43,-0.11559139784946236
2002,17131,NA,746,-77,-0.09356014580801944
2002,17133,NA,531,-80,-0.1309328968903437
2002,17135,NA,1001,-42,-0.040268456375838924
2002,17137,NA,682,-147,-0.1773220747889023
2002,17139,NA,441,-65,-0.12845849802371542
2002,17141,NA,1129,-63,-0.05285234899328859
2002,17143,NA,892,-115,-0.11420059582919563
2002,17145,NA,549,-61,-0.1
2002,17147,NA,442,-23,-0.04946236559139785
2002,17149,NA,1041,-75,-0.06720430107526881
2002,17151,NA,341,18,0.05572755417956656
2002,17153,NA,253,-17,-0.06296296296296296
2002,17155,NA,175,-24,-0.12060301507537688
2002,17157,NA,823,-94,-0.1025081788440567
2002,17159,NA,506,-37,-0.06813996316758748
2002,17161,NA,659,-26,-0.03795620437956204
2002,17163,NA,811,-107,-0.11655773420479303
2002,17165,NA,446,-59,-0.11683168316831684
2002,17167,NA,970,-103,-0.09599254426840634
2002,17169,NA,538,31,0.0611439842209073
2002,17171,NA,291,-63,-0.17796610169491525
2002,17173,NA,1228,-133,-0.09772226304188097
2002,17175,NA,335,-39,-0.10427807486631016
2002,17177,NA,1075,-94,-0.08041060735671514
2002,17179,NA,918,-51,-0.05263157894736842
2002,17181,NA,666,-25,-0.0361794500723589
2002,17183,NA,909,-136,-0.13014354066985645
2002,17185,NA,199,-27,-0.11946902654867257
2002,17187,NA,633,-117,-0.156
2002,17189,NA,756,-71,-0.08585247883917775
2002,17191,NA,1092,10,0.009242144177449169
2002,17193,NA,482,8,0.016877637130801686
2002,17195,NA,1001,-109,-0.0981981981981982
2002,17197,NA,830,-166,-0.16666666666666666
2002,17199,NA,631,-62,-0.08946608946608947
2002,17201,NA,695,-64,-0.08432147562582346
2002,17203,NA,919,-59,-0.06032719836400818
2002,18001,NA,1296,54,0.043478260869565216
2002,18003,NA,1550,-131,-0.07792980368828079
2002,18005,NA,608,-53,-0.08018154311649017
2002,18007,NA,394,-72,-0.15450643776824036
2002,18009,NA,279,-72,-0.20512820512820512
2002,18011,NA,672,-26,-0.03724928366762178
2002,18013,NA,222,15,0.07246376811594203
2002,18015,NA,529,-95,-0.15224358974358973
2002,18017,NA,717,-91,-0.11262376237623763
2002,18019,NA,638,-127,-0.16601307189542483
2002,18021,NA,555,-25,-0.04310344827586207
2002,18023,NA,604,-37,-0.057722308892355696
2002,18025,NA,427,-72,-0.14428857715430862
2002,18027,NA,1138,-130,-0.10252365930599369
2002,18029,NA,676,-142,-0.17359413202933985
2002,18031,NA,676,-55,-0.07523939808481532
2002,18033,NA,1000,79,0.08577633007600434
2002,18035,NA,687,-51,-0.06910569105691057
2002,18037,NA,758,-145,-0.16057585825027684
2002,18039,NA,1516,-75,-0.04714016341923319
2002,18041,NA,424,-50,-0.10548523206751055
2002,18043,NA,299,-83,-0.21727748691099477
2002,18045,NA,487,-127,-0.20684039087947884
2002,18047,NA,817,-65,-0.07369614512471655
2002,18049,NA,616,-89,-0.12624113475177304
2002,18051,NA,557,-89,-0.13777089783281735
2002,18053,NA,598,-56,-0.0856269113149847
2002,18055,NA,822,-201,-0.19648093841642228
2002,18057,NA,726,23,0.032716927453769556
2002,18059,NA,616,-16,-0.02531645569620253
2002,18061,NA,1176,-142,-0.10773899848254932
2002,18063,NA,703,-32,-0.04353741496598639
2002,18065,NA,745,-151,-0.16852678571428573
2002,18067,NA,536,-4,-0.007407407407407408
2002,18069,NA,675,-55,-0.07534246575342465
2002,18071,NA,806,-118,-0.1277056277056277
2002,18073,NA,641,-23,-0.03463855421686747
2002,18075,NA,857,-96,-0.10073452256033578
2002,18077,NA,778,-123,-0.1365149833518313
2002,18079,NA,669,-49,-0.06824512534818941
2002,18081,NA,598,-18,-0.02922077922077922
2002,18083,NA,508,-143,-0.2196620583717358
2002,18085,NA,1203,-127,-0.09548872180451128
2002,18087,NA,1551,-137,-0.0811611374407583
2002,18089,NA,482,-35,-0.06769825918762089
2002,18091,NA,817,-40,-0.046674445740956826
2002,18093,NA,825,-230,-0.21800947867298578
2002,18095,NA,807,-30,-0.035842293906810034
2002,18097,NA,303,28,0.10181818181818182
2002,18099,NA,842,-161,-0.16051844466600199
2002,18101,NA,350,-37,-0.09560723514211886
2002,18103,NA,685,-75,-0.09868421052631579
2002,18105,NA,547,-35,-0.06013745704467354
2002,18107,NA,644,-124,-0.16145833333333334
2002,18109,NA,690,-38,-0.0521978021978022
2002,18111,NA,344,-72,-0.17307692307692307
2002,18113,NA,1029,-69,-0.06284153005464481
2002,18115,NA,213,-82,-0.27796610169491526
2002,18117,NA,535,-85,-0.13709677419354838
2002,18119,NA,588,-93,-0.13656387665198239
2002,18121,NA,470,-80,-0.14545454545454545
2002,18123,NA,470,-93,-0.16518650088809947
2002,18125,NA,288,-39,-0.11926605504587157
2002,18127,NA,606,57,0.10382513661202186
2002,18129,NA,396,-86,-0.17842323651452283
2002,18131,NA,524,-52,-0.09027777777777778
2002,18133,NA,853,-85,-0.0906183368869936
2002,18135,NA,786,-173,-0.18039624608967675
2002,18137,NA,904,-31,-0.033155080213903745
2002,18139,NA,606,-119,-0.16413793103448276
2002,18141,NA,855,84,0.10894941634241245
2002,18143,NA,387,-29,-0.06971153846153846
2002,18145,NA,651,-84,-0.11428571428571428
2002,18147,NA,593,-118,-0.1659634317862166
2002,18149,NA,518,48,0.10212765957446808
2002,18151,NA,674,-14,-0.020348837209302327
2002,18153,NA,437,-103,-0.19074074074074074
2002,18155,NA,464,-152,-0.24675324675324675
2002,18157,NA,705,-55,-0.07236842105263158
2002,18159,NA,360,-98,-0.21397379912663755
2002,18161,NA,262,-41,-0.1353135313531353
2002,18163,NA,306,0,0
2002,18165,NA,221,-55,-0.19927536231884058
2002,18167,NA,476,-49,-0.09333333333333334
2002,18169,NA,799,-73,-0.08371559633027523
2002,18171,NA,346,-83,-0.19347319347319347
2002,18173,NA,401,-8,-0.019559902200488997
2002,18175,NA,977,-98,-0.09116279069767441
2002,18177,NA,850,-102,-0.10714285714285714
2002,18179,NA,631,-105,-0.14266304347826086
2002,18181,NA,589,-96,-0.14014598540145987
2002,18183,NA,840,-79,-0.08596300326441784
2002,19001,NA,843,6,0.007168458781362007
2002,19003,NA,567,-41,-0.06743421052631579
2002,19005,NA,1083,58,0.05658536585365854
2002,19007,NA,816,-46,-0.05336426914153132
2002,19009,NA,638,-48,-0.06997084548104957
2002,19011,NA,1186,-100,-0.07776049766718507
2002,19013,NA,939,-122,-0.11498586239396795
2002,19015,NA,827,-93,-0.10108695652173913
2002,19017,NA,956,-88,-0.0842911877394636
2002,19019,NA,1067,-136,-0.11305070656691604
2002,19021,NA,825,-79,-0.08738938053097345
2002,19023,NA,1076,-82,-0.07081174438687392
2002,19025,NA,762,-67,-0.08082026537997587
2002,19027,NA,1045,-106,-0.09209383145091225
2002,19029,NA,764,-88,-0.10328638497652583
2002,19031,NA,971,-52,-0.05083088954056696
2002,19033,NA,795,-85,-0.09659090909090909
2002,19035,NA,837,-93,-0.1
2002,19037,NA,951,-28,-0.028600612870275793
2002,19039,NA,726,-11,-0.014925373134328358
2002,19041,NA,691,-14,-0.019858156028368795
2002,19043,NA,1601,-137,-0.07882623705408516
2002,19045,NA,1219,-136,-0.1003690036900369
2002,19047,NA,927,-242,-0.20701454234388367
2002,19049,NA,938,-64,-0.06387225548902195
2002,19051,NA,1007,43,0.044605809128630707
2002,19053,NA,788,-15,-0.0186799501867995
2002,19055,NA,1253,-65,-0.04931714719271624
2002,19057,NA,674,-23,-0.032998565279770443
2002,19059,NA,492,-59,-0.10707803992740472
2002,19061,NA,1481,-188,-0.11264230077890952
2002,19063,NA,510,-46,-0.08273381294964029
2002,19065,NA,1344,-25,-0.018261504747991233
2002,19067,NA,895,-13,-0.014317180616740088
2002,19069,NA,825,-71,-0.07924107142857142
2002,19071,NA,547,-60,-0.09884678747940692
2002,19073,NA,727,-75,-0.09351620947630923
2002,19075,NA,724,-67,-0.08470290771175727
2002,19077,NA,885,-25,-0.027472527472527472
2002,19079,NA,797,-35,-0.042067307692307696
2002,19081,NA,827,-68,-0.07597765363128492
2002,19083,NA,829,-73,-0.08093126385809313
2002,19085,NA,828,-110,-0.11727078891257996
2002,19087,NA,857,-42,-0.04671857619577308
2002,19089,NA,891,-24,-0.02622950819672131
2002,19091,NA,606,-24,-0.0380952380952381
2002,19093,NA,618,-55,-0.08172362555720654
2002,19095,NA,1024,-25,-0.023832221163012392
2002,19097,NA,1336,-32,-0.023391812865497075
2002,19099,NA,1212,-63,-0.04941176470588235
2002,19101,NA,808,-20,-0.024154589371980676
2002,19103,NA,1261,-108,-0.07888970051132213
2002,19105,NA,1024,-76,-0.06909090909090909
2002,19107,NA,1093,58,0.05603864734299517
2002,19109,NA,1340,-128,-0.08719346049046321
2002,19111,NA,945,13,0.013948497854077254
2002,19113,NA,1445,-163,-0.1013681592039801
2002,19115,NA,601,-38,-0.0594679186228482
2002,19117,NA,747,-24,-0.0311284046692607
2002,19119,NA,1045,-156,-0.1298917568692756
2002,19121,NA,990,-74,-0.06954887218045112
2002,19123,NA,1043,-40,-0.03693444136657433
2002,19125,NA,1051,-8,-0.007554296506137866
2002,19127,NA,848,-131,-0.1338100102145046
2002,19129,NA,462,-73,-0.13644859813084112
2002,19131,NA,828,-43,-0.04936854190585534
2002,19133,NA,625,-115,-0.1554054054054054
2002,19135,NA,714,-25,-0.03382949932341001
2002,19137,NA,583,-33,-0.05357142857142857
2002,19139,NA,816,-28,-0.03317535545023697
2002,19141,NA,993,-18,-0.017804154302670624
2002,19143,NA,636,-41,-0.060561299852289516
2002,19145,NA,873,-29,-0.03215077605321508
2002,19147,NA,783,-48,-0.05776173285198556
2002,19149,NA,1339,-227,-0.14495530012771393
2002,19151,NA,730,-80,-0.09876543209876543
2002,19153,NA,764,-122,-0.13769751693002258
2002,19155,NA,1255,-161,-0.1137005649717514
2002,19157,NA,925,-80,-0.07960199004975124
2002,19159,NA,758,30,0.04120879120879121
2002,19161,NA,791,-56,-0.06611570247933884
2002,19163,NA,750,-95,-0.11242603550295859
2002,19165,NA,868,-95,-0.09865005192107996
2002,19167,NA,1673,-146,-0.08026388125343595
2002,19169,NA,977,-27,-0.026892430278884463
2002,19171,NA,1159,-68,-0.05541972290138549
2002,19173,NA,794,-13,-0.0161090458488228
2002,19175,NA,698,-28,-0.03856749311294766
2002,19177,NA,870,-5,-0.005714285714285714
2002,19179,NA,845,-18,-0.02085747392815759
2002,19181,NA,1338,9,0.006772009029345372
2002,19183,NA,1200,86,0.07719928186714542
2002,19185,NA,788,5,0.006385696040868455
2002,19187,NA,932,-56,-0.05668016194331984
2002,19189,NA,631,-23,-0.035168195718654434
2002,19191,NA,1501,-60,-0.03843689942344651
2002,19193,NA,1148,-270,-0.19040902679830748
2002,19195,NA,588,-61,-0.09399075500770417
2002,19197,NA,752,-7,-0.00922266139657444
2002,20001,NA,619,0,0
2002,20003,NA,654,-36,-0.05217391304347826
2002,20005,NA,619,-23,-0.03582554517133956
2002,20007,NA,471,-22,-0.04462474645030426
2002,20009,NA,772,-36,-0.04455445544554455
2002,20011,NA,838,10,0.012077294685990338
2002,20013,NA,591,-2,-0.003372681281618887
2002,20015,NA,1309,-39,-0.028931750741839762
2002,20017,NA,260,-30,-0.10344827586206896
2002,20019,NA,371,-6,-0.015915119363395226
2002,20021,NA,746,-27,-0.03492884864165589
2002,20023,NA,441,37,0.09158415841584158
2002,20025,NA,302,25,0.09025270758122744
2002,20027,NA,571,23,0.041970802919708027
2002,20029,NA,520,-49,-0.08611599297012303
2002,20031,NA,607,54,0.09764918625678119
2002,20033,NA,274,-2,-0.007246376811594203
2002,20035,NA,1004,-33,-0.03182256509161042
2002,20037,NA,825,0,0
2002,20039,NA,350,-48,-0.12060301507537688
2002,20041,NA,976,15,0.015608740894901144
2002,20043,NA,469,-47,-0.09108527131782945
2002,20045,NA,874,-31,-0.03425414364640884
2002,20047,NA,353,38,0.12063492063492064
2002,20049,NA,407,26,0.06824146981627296
2002,20051,NA,758,49,0.0691114245416079
2002,20053,NA,478,34,0.07657657657657657
2002,20055,NA,485,-52,-0.09683426443202979
2002,20057,NA,701,-31,-0.04234972677595628
2002,20059,NA,977,-32,-0.031714568880079286
2002,20061,NA,245,18,0.07929515418502203
2002,20063,NA,395,-54,-0.12026726057906459
2002,20065,NA,431,43,0.11082474226804123
2002,20067,NA,304,43,0.16475095785440613
2002,20069,NA,470,6,0.01293103448275862
2002,20071,NA,303,-2,-0.006557377049180328
2002,20073,NA,575,-16,-0.02707275803722504
2002,20075,NA,393,106,0.3693379790940767
2002,20077,NA,523,-202,-0.2786206896551724
2002,20079,NA,832,-37,-0.04257767548906789
2002,20081,NA,227,-21,-0.0846774193548387
2002,20083,NA,381,19,0.052486187845303865
2002,20085,NA,1099,-10,-0.009017132551848512
2002,20087,NA,1041,-56,-0.05104831358249772
2002,20089,NA,572,-30,-0.04983388704318937
2002,20091,NA,659,3,0.004573170731707317
2002,20093,NA,347,51,0.17229729729729729
2002,20095,NA,837,-90,-0.0970873786407767
2002,20097,NA,379,43,0.12797619047619047
2002,20099,NA,889,-50,-0.05324813631522897
2002,20101,NA,312,18,0.061224489795918366
2002,20103,NA,1094,-39,-0.03442188879082083
2002,20105,NA,458,-20,-0.04184100418410042
2002,20107,NA,903,95,0.11757425742574257
2002,20109,NA,318,-26,-0.0755813953488372
2002,20111,NA,898,13,0.014689265536723164
2002,20113,NA,1161,-165,-0.1244343891402715
2002,20115,NA,996,-43,-0.04138594802694899
2002,20117,NA,954,44,0.04835164835164835
2002,20119,NA,454,27,0.06323185011709602
2002,20121,NA,1424,66,0.048600883652430045
2002,20123,NA,473,-64,-0.1191806331471136
2002,20125,NA,983,-45,-0.04377431906614786
2002,20127,NA,466,-15,-0.031185031185031187
2002,20129,NA,309,63,0.25609756097560976
2002,20131,NA,1020,19,0.01898101898101898
2002,20133,NA,769,16,0.021248339973439574
2002,20135,NA,547,17,0.03207547169811321
2002,20137,NA,482,72,0.17560975609756097
2002,20139,NA,925,-4,-0.004305705059203444
2002,20141,NA,449,-25,-0.052742616033755275
2002,20143,NA,512,-47,-0.08407871198568873
2002,20145,NA,430,-20,-0.044444444444444446
2002,20147,NA,531,31,0.062
2002,20149,NA,842,42,0.0525
2002,20151,NA,591,82,0.16110019646365423
2002,20153,NA,405,-27,-0.0625
2002,20155,NA,1570,13,0.008349389852280027
2002,20157,NA,642,-52,-0.07492795389048991
2002,20159,NA,500,-55,-0.0990990990990991
2002,20161,NA,493,12,0.02494802494802495
2002,20163,NA,485,40,0.0898876404494382
2002,20165,NA,504,-19,-0.036328871892925434
2002,20167,NA,617,99,0.19111969111969113
2002,20169,NA,758,-88,-0.10401891252955082
2002,20171,NA,327,-27,-0.07627118644067797
2002,20173,NA,1355,-283,-0.17277167277167277
2002,20175,NA,350,84,0.3157894736842105
2002,20177,NA,903,20,0.022650056625141562
2002,20179,NA,404,-41,-0.09213483146067415
2002,20181,NA,443,-42,-0.0865979381443299
2002,20183,NA,546,-26,-0.045454545454545456
2002,20185,NA,534,32,0.06374501992031872
2002,20187,NA,313,47,0.17669172932330826
2002,20189,NA,401,90,0.28938906752411575
2002,20191,NA,1072,-284,-0.20943952802359883
2002,20193,NA,476,-106,-0.18213058419243985
2002,20195,NA,423,22,0.05486284289276808
2002,20197,NA,631,21,0.03442622950819672
2002,20199,NA,290,-2,-0.00684931506849315
2002,20201,NA,796,10,0.01272264631043257
2002,20203,NA,326,10,0.03164556962025317
2002,20205,NA,556,-10,-0.0176678445229682
2002,20207,NA,308,-66,-0.17647058823529413
2002,20209,NA,161,-55,-0.25462962962962965
2002,21001,NA,1395,-91,-0.06123822341857335
2002,21003,NA,1191,-21,-0.017326732673267328
2002,21005,NA,748,-28,-0.03608247422680412
2002,21007,NA,486,-55,-0.10166358595194085
2002,21009,NA,2021,-163,-0.07463369963369963
2002,21011,NA,692,-156,-0.18396226415094338
2002,21013,NA,63,-4,-0.05970149253731343
2002,21015,NA,743,-40,-0.05108556832694764
2002,21017,NA,913,-54,-0.055842812823164424
2002,21019,NA,274,23,0.09163346613545817
2002,21021,NA,715,-35,-0.04666666666666667
2002,21023,NA,639,-62,-0.0884450784593438
2002,21025,NA,209,-2,-0.009478672985781991
2002,21027,NA,1443,-58,-0.038640906062624915
2002,21029,NA,616,-38,-0.0581039755351682
2002,21031,NA,729,-83,-0.1022167487684729
2002,21033,NA,673,-27,-0.03857142857142857
2002,21035,NA,819,-45,-0.052083333333333336
2002,21037,NA,581,-3,-0.005136986301369863
2002,21039,NA,380,6,0.016042780748663103
2002,21041,NA,339,-9,-0.02586206896551724
2002,21043,NA,925,-51,-0.05225409836065574
2002,21045,NA,1353,-91,-0.06301939058171745
2002,21047,NA,1267,-24,-0.018590240123934933
2002,21049,NA,861,-77,-0.08208955223880597
2002,21051,NA,386,-45,-0.10440835266821345
2002,21053,NA,629,-70,-0.10014306151645208
2002,21055,NA,698,0,0
2002,21057,NA,473,-90,-0.15985790408525755
2002,21059,NA,1062,-99,-0.08527131782945736
2002,21061,NA,670,-122,-0.15404040404040403
2002,21063,NA,427,-53,-0.11041666666666666
2002,21065,NA,457,-21,-0.043933054393305436
2002,21067,NA,738,-88,-0.10653753026634383
2002,21069,NA,1071,-131,-0.10898502495840266
2002,21071,NA,68,-6,-0.08108108108108109
2002,21073,NA,689,-47,-0.06385869565217392
2002,21075,NA,193,0,0
2002,21077,NA,247,-27,-0.09854014598540146
2002,21079,NA,873,-79,-0.08298319327731092
2002,21081,NA,1020,-28,-0.026717557251908396
2002,21083,NA,1712,110,0.0686641697877653
2002,21085,NA,1650,82,0.05229591836734694
2002,21087,NA,1134,3,0.002652519893899204
2002,21089,NA,728,-89,-0.10893512851897184
2002,21091,NA,418,-76,-0.15384615384615385
2002,21093,NA,1732,-122,-0.06580366774541532
2002,21095,NA,23,-10,-0.30303030303030304
2002,21097,NA,1085,-83,-0.07106164383561644
2002,21099,NA,1392,-58,-0.04
2002,21101,NA,525,-75,-0.125
2002,21103,NA,883,-139,-0.1360078277886497
2002,21105,NA,347,-3,-0.008571428571428572
2002,21107,NA,678,48,0.0761904761904762
2002,21109,NA,727,-29,-0.03835978835978836
2002,21111,NA,526,-39,-0.06902654867256637
2002,21113,NA,770,-59,-0.07117008443908324
2002,21115,NA,195,-12,-0.057971014492753624
2002,21117,NA,495,-9,-0.017857142857142856
2002,21119,NA,22,-5,-0.18518518518518517
2002,21121,NA,347,-19,-0.05191256830601093
2002,21123,NA,888,-8,-0.008928571428571428
2002,21125,NA,1137,-69,-0.05721393034825871
2002,21127,NA,318,-16,-0.04790419161676647
2002,21129,NA,173,-6,-0.0335195530726257
2002,21131,NA,20,-1,-0.047619047619047616
2002,21133,NA,46,8,0.21052631578947367
2002,21135,NA,733,-93,-0.11259079903147699
2002,21137,NA,1275,-100,-0.07272727272727272
2002,21139,NA,518,50,0.10683760683760683
2002,21141,NA,1212,-128,-0.0955223880597015
2002,21143,NA,304,22,0.07801418439716312
2002,21145,NA,531,-5,-0.009328358208955223
2002,21147,NA,154,25,0.1937984496124031
2002,21149,NA,413,-64,-0.13417190775681342
2002,21151,NA,1396,-169,-0.10798722044728434
2002,21153,NA,345,-67,-0.16262135922330098
2002,21155,NA,1054,-18,-0.016791044776119403
2002,21157,NA,902,103,0.12891113892365458
2002,21159,NA,13,3,0.3
2002,21161,NA,726,-56,-0.07161125319693094
2002,21163,NA,955,-9,-0.00933609958506224
2002,21165,NA,334,-49,-0.1279373368146214
2002,21167,NA,1086,7,0.006487488415199258
2002,21169,NA,950,-68,-0.06679764243614932
2002,21171,NA,980,-86,-0.08067542213883677
2002,21173,NA,676,-105,-0.13444302176696543
2002,21175,NA,804,50,0.06631299734748011
2002,21177,NA,667,32,0.050393700787401574
2002,21179,NA,1407,6,0.004282655246252677
2002,21181,NA,582,-20,-0.03322259136212625
2002,21183,NA,1006,-74,-0.06851851851851852
2002,21185,NA,481,32,0.07126948775055679
2002,21187,NA,788,-76,-0.08796296296296297
2002,21189,NA,227,-33,-0.12692307692307692
2002,21191,NA,964,53,0.05817782656421515
2002,21193,NA,44,10,0.29411764705882354
2002,21195,NA,45,1,0.022727272727272728
2002,21197,NA,239,-19,-0.07364341085271318
2002,21199,NA,1977,-188,-0.08683602771362586
2002,21201,NA,247,-43,-0.1482758620689655
2002,21203,NA,803,-50,-0.05861664712778429
2002,21205,NA,436,-23,-0.05010893246187364
2002,21207,NA,930,-111,-0.10662824207492795
2002,21209,NA,848,-82,-0.08817204301075268
2002,21211,NA,1557,24,0.015655577299412915
2002,21213,NA,550,-109,-0.165402124430956
2002,21215,NA,623,-23,-0.03560371517027864
2002,21217,NA,957,-111,-0.10393258426966293
2002,21219,NA,676,-73,-0.09746328437917223
2002,21221,NA,425,-34,-0.07407407407407407
2002,21223,NA,562,-10,-0.017482517482517484
2002,21225,NA,328,-79,-0.1941031941031941
2002,21227,NA,1881,-167,-0.08154296875
2002,21229,NA,1119,-23,-0.020140105078809107
2002,21231,NA,860,-31,-0.03479236812570146
2002,21233,NA,595,71,0.13549618320610687
2002,21235,NA,530,99,0.2296983758700696
2002,21237,NA,371,-44,-0.10602409638554217
2002,21239,NA,708,-35,-0.047106325706594884
2002,22001,NA,751,-41,-0.05176767676767677
2002,22003,NA,360,-89,-0.19821826280623608
2002,22005,NA,329,-54,-0.1409921671018277
2002,22007,NA,105,-27,-0.20454545454545456
2002,22009,NA,890,-138,-0.13424124513618677
2002,22011,NA,793,-96,-0.10798650168728909
2002,22013,NA,222,-57,-0.20430107526881722
2002,22015,NA,456,-49,-0.09702970297029703
2002,22017,NA,555,-75,-0.11904761904761904
2002,22019,NA,870,-117,-0.11854103343465046
2002,22021,NA,285,15,0.05555555555555555
2002,22023,NA,409,-80,-0.16359918200409
2002,22025,NA,435,-32,-0.06852248394004283
2002,22027,NA,275,-58,-0.17417417417417416
2002,22029,NA,336,-11,-0.03170028818443804
2002,22031,NA,628,-34,-0.0513595166163142
2002,22033,NA,489,-107,-0.17953020134228187
2002,22035,NA,234,-49,-0.17314487632508835
2002,22037,NA,460,-33,-0.06693711967545639
2002,22039,NA,648,-92,-0.12432432432432433
2002,22041,NA,856,-38,-0.042505592841163314
2002,22043,NA,196,-43,-0.1799163179916318
2002,22045,NA,340,-50,-0.1282051282051282
2002,22047,NA,183,-16,-0.08040201005025126
2002,22049,NA,235,-17,-0.06746031746031746
2002,22051,NA,52,-29,-0.35802469135802467
2002,22053,NA,641,-56,-0.08034433285509325
2002,22055,NA,715,-74,-0.09378960709759189
2002,22057,NA,405,-79,-0.16322314049586778
2002,22059,NA,161,-58,-0.2648401826484018
2002,22061,NA,392,26,0.07103825136612021
2002,22063,NA,451,-28,-0.05845511482254697
2002,22065,NA,274,-52,-0.15950920245398773
2002,22067,NA,412,-77,-0.1574642126789366
2002,22069,NA,565,-102,-0.15292353823088456
2002,22071,NA,8,-6,-0.42857142857142855
2002,22073,NA,493,-17,-0.03333333333333333
2002,22075,NA,192,30,0.18518518518518517
2002,22077,NA,465,-20,-0.041237113402061855
2002,22079,NA,996,-52,-0.04961832061068702
2002,22081,NA,236,-28,-0.10606060606060606
2002,22083,NA,536,-45,-0.0774526678141136
2002,22085,NA,403,-61,-0.1314655172413793
2002,22087,NA,24,-11,-0.3142857142857143
2002,22089,NA,62,-22,-0.2619047619047619
2002,22091,NA,326,-108,-0.2488479262672811
2002,22093,NA,69,-11,-0.1375
2002,22095,NA,34,-4,-0.10526315789473684
2002,22097,NA,1228,-39,-0.030781373322809787
2002,22099,NA,328,14,0.044585987261146494
2002,22101,NA,99,-21,-0.175
2002,22103,NA,603,-22,-0.0352
2002,22105,NA,1065,-120,-0.10126582278481013
2002,22107,NA,228,-5,-0.02145922746781116
2002,22109,NA,156,-14,-0.08235294117647059
2002,22111,NA,504,-47,-0.0852994555353902
2002,22113,NA,1116,-126,-0.10144927536231885
2002,22115,NA,460,-49,-0.0962671905697446
2002,22117,NA,836,-222,-0.20982986767485823
2002,22119,NA,426,-19,-0.04269662921348315
2002,22121,NA,108,-17,-0.136
2002,22123,NA,709,33,0.04881656804733728
2002,22125,NA,165,-25,-0.13157894736842105
2002,22127,NA,130,-61,-0.3193717277486911
2002,23001,NA,334,-33,-0.08991825613079019
2002,23003,NA,1084,33,0.03139866793529972
2002,23005,NA,596,-8,-0.013245033112582781
2002,23007,NA,317,25,0.08561643835616438
2002,23009,NA,317,-92,-0.22493887530562348
2002,23011,NA,575,8,0.014109347442680775
2002,23013,NA,275,30,0.12244897959183673
2002,23015,NA,292,10,0.03546099290780142
2002,23017,NA,469,10,0.02178649237472767
2002,23019,NA,575,-85,-0.12878787878787878
2002,23021,NA,201,23,0.12921348314606743
2002,23023,NA,158,5,0.032679738562091505
2002,23025,NA,504,-16,-0.03076923076923077
2002,23027,NA,415,16,0.040100250626566414
2002,23029,NA,399,-130,-0.24574669187145556
2002,23031,NA,685,-4,-0.005805515239477504
2002,24001,NA,278,4,0.014598540145985401
2002,24003,NA,432,-33,-0.07096774193548387
2002,24005,NA,784,-105,-0.11811023622047244
2002,24009,NA,321,-62,-0.1618798955613577
2002,24011,NA,506,-50,-0.08992805755395683
2002,24013,NA,1058,-101,-0.08714408973252805
2002,24015,NA,468,-42,-0.08235294117647059
2002,24017,NA,418,-33,-0.07317073170731707
2002,24019,NA,351,43,0.1396103896103896
2002,24021,NA,1273,-156,-0.10916724982505248
2002,24023,NA,634,-84,-0.116991643454039
2002,24025,NA,683,-50,-0.06821282401091405
2002,24027,NA,346,-23,-0.06233062330623306
2002,24029,NA,318,-7,-0.021538461538461538
2002,24031,NA,577,-19,-0.031879194630872486
2002,24033,NA,452,-74,-0.14068441064638784
2002,24035,NA,443,3,0.006818181818181818
2002,24037,NA,577,-81,-0.12310030395136778
2002,24039,NA,301,-13,-0.041401273885350316
2002,24041,NA,288,34,0.13385826771653545
2002,24043,NA,775,-48,-0.0583232077764277
2002,24045,NA,512,-112,-0.1794871794871795
2002,24047,NA,403,-47,-0.10444444444444445
2002,25001,NA,285,-15,-0.05
2002,25003,NA,401,-100,-0.1996007984031936
2002,25005,NA,624,-90,-0.12605042016806722
2002,25007,NA,83,-5,-0.056818181818181816
2002,25009,NA,400,-126,-0.23954372623574144
2002,25011,NA,586,-93,-0.13696612665684832
2002,25013,NA,458,-93,-0.16878402903811252
2002,25015,NA,542,-157,-0.2246065808297568
2002,25017,NA,579,-114,-0.1645021645021645
2002,25019,NA,13,-7,-0.35
2002,25021,NA,208,-45,-0.17786561264822134
2002,25023,NA,794,-206,-0.206
2002,25025,NA,8,3,0.6
2002,25027,NA,1094,-184,-0.14397496087636932
2002,26001,NA,244,4,0.016666666666666666
2002,26003,NA,67,-3,-0.04285714285714286
2002,26005,NA,1489,-71,-0.04551282051282051
2002,26007,NA,460,-32,-0.06504065040650407
2002,26009,NA,382,81,0.2691029900332226
2002,26011,NA,381,16,0.043835616438356165
2002,26013,NA,63,1,0.016129032258064516
2002,26015,NA,1063,8,0.007582938388625593
2002,26017,NA,787,-31,-0.037897310513447434
2002,26019,NA,181,16,0.09696969696969697
2002,26021,NA,1093,-261,-0.19276218611521417
2002,26023,NA,1123,-16,-0.014047410008779631
2002,26025,NA,1147,-114,-0.09040444091990484
2002,26027,NA,808,4,0.004975124378109453
2002,26029,NA,299,69,0.3
